,max_pitch,avg_pitch,var_pitch,max_lpc,avg_lpc,var_lpc,harmonic,harmonic_var,percussive,percussive_var,chromaAvg,chromaVar,chroma_stft_mean,chroma_stft_var,chroma_cqt_mean,chroma_cqt_varMfccs,Mfccs_var,mfcc_delta_mean,mfcc_delta_var,Contrast,Contrast_var,Rolloff,Rolloff_var,Zrate,Zrate_var,Cent,Cent_var,tonnetz_mean,tonnetz_var,poly_features_mean,poly_features_var,spec_bw_mean,spec_bw_var,rmse_mean,rmse_var,melspec_mean,melspec_var,chroma_hashcode,mfcc hashcodemel hashcode,y
10,3988.75390625,29.2973575592041,57869.9140625,1.0,0.005780885461717844,0.9030211567878723,5.7228277228205116e-08,0.000407265848480165,5.8486907761334805e-08,0.0007240084814839065,0.2428869903087616,0.02433924190700054,0.4464268982410431,0.0912073627114296,0.4894343614578247,0.09916184842586517,-24.569547653198242,17249.37109375,-0.004742154385894537,4.140240669250488,23.039554360646797,177.65857768154865,5464.324020127118,6634825.099020709,0.08857752913135593,0.0024757798941989493,2568.0356153976304,1204835.3767464238,0.006114687110512347,0.005386998980338213,1.1264176734230066e-07,2.976001838576687e-13,2514.4085870442964,511146.39096870506,0.018756620585918427,0.0009581053745932877,1.302719739358292e+19,1.4032484921326588e+19,1.492966057325803e+19,0
11,3995.9267578125,28.31032943725586,52611.77734375,1.0,0.004418740514665842,0.9499521851539612,2.6860183410803984e-08,0.0007135021151043475,2.63041727066593e-07,0.0006964779458940029,0.2440250664949417,0.023785099387168884,0.46404770016670227,0.08861932903528214,0.48114871978759766,0.09759701043367386,-23.83572006225586,16960.83984375,0.007541842758655548,4.388924598693848,23.204362284509592,172.99186249267453,5322.233963012695,7517909.545044966,0.09507369995117188,0.0029140083206584677,2540.2406943746296,1343388.7885063565,0.0020943412404805036,0.007408526561964473,1.5109611987326876e-07,4.16295379445818e-13,2495.070855582395,555427.1591425529,0.02176722139120102,0.0012744208797812462,1.6563927495727208e+19,1.5976843630717835e+19,1.4714328930390874e+19,0
12,3998.638916015625,40.18013381958008,79471.9453125,1.0,0.005483200307935476,0.9180777668952942,-1.0120032811755664e-08,0.0009373623761348426,1.4192349517827552e-08,0.0011588360648602247,0.24493008852005005,0.023342594504356384,0.38785043358802795,0.09828535467386246,0.4724624752998352,0.09965687245130539,-23.96835708618164,14623.2080078125,0.010348080657422543,3.3242955207824707,23.8949294435217,167.50168551698812,4958.389864623092,5820316.737725751,0.08193806655534351,0.0027307594623413403,2320.8730808342934,1086559.941581747,0.0023790485228123368,0.006191425522931387,2.2503935859910374e-07,9.47625409143208e-13,2407.874783523287,431371.8750222019,0.02595537155866623,0.001971182180568576,1.6773326831736711e+19,1.5104899085086314e+19,1.4355442858917937e+19,0
13,3998.26171875,58.446861267089844,131379.859375,1.0,0.005023956298828125,1.1211360692977905,-1.5416610210650106e-08,0.002093908144161105,-3.680161508867741e-09,0.001571590662933886,0.23548123240470886,0.027881916612386703,0.42826637625694275,0.10189983248710632,0.44800716638565063,0.10768824070692062,-21.60126304626465,14106.615234375,-0.007323951460421085,6.496589183807373,23.541143249380504,169.29373358612511,5003.472837467783,6138841.882747854,0.1001379268685567,0.003924102734551444,2423.5770880592836,1291381.9021147334,-0.0056420509919221165,0.007845733474379874,3.9267186142089523e-07,1.8172948681024276e-12,2362.4774395219974,490058.05091199715,0.039324939250946045,0.0030854572542011738,1.6851852207781192e+19,1.1301896381891156e+19,1.1125472391205186e+19,0
14,3999.789306640625,58.73126983642578,130089.8984375,1.0,0.004522452596575022,1.0612903833389282,6.916901895692718e-08,0.0007190261385403574,1.569755028185682e-07,0.0005624748300760984,0.24282127618789673,0.024371163919568062,0.4997534453868866,0.10023608058691025,0.4638465642929077,0.09820693731307983,-23.854806900024414,16660.884765625,-0.001987132476642728,4.366297245025635,22.99833396476297,168.94042516257537,5450.828150699013,6830296.931717947,0.11323413514254387,0.004530739237543765,2604.622879650661,1384554.4542624105,-0.0023263819005978053,0.008181713117901135,1.3612824974915667e-07,2.7195315230839873e-13,2483.4778000795295,537330.9032824214,0.021620534360408783,0.0011270043905824423,1.6257374845080623e+19,1.051657901502504e+19,1.0981913787088902e+19,0
15,3998.9091796875,37.164817810058594,84158.578125,1.0,0.006442954298108816,1.0232139825820923,-3.3003736916725757e-06,0.0011517927050590515,-1.8965663912240416e-05,8.598054409958422e-05,0.22756126523017883,0.03154919296503067,0.33338603377342224,0.11123055219650269,0.3808746933937073,0.10479225963354111,-23.687692642211914,14901.451171875,-0.013476507738232613,3.1504008769989014,24.008508474078162,204.76591984211106,6719.35103567023,8148957.815310939,0.14932411595394737,0.011849834483085908,2995.8051683660437,1397222.4106561563,0.014150782990291506,0.02019843237785803,1.1031383163576718e-07,7.974557474733451e-14,3105.9915257931543,303755.4542224656,0.023786509409546852,0.0007428168319165707,1.6973943087499885e+19,1.5757648273862662e+19,1.1197244334491265e+19,0
16,3996.720458984375,25.99592399597168,55570.421875,1.0,0.008211423642933369,1.1166471242904663,-4.6590275815106e-06,0.0009849623311311007,-1.984365371754393e-05,0.00011528253526194021,0.21257595717906952,0.0381447896361351,0.33573901653289795,0.12209311872720718,0.38796839118003845,0.1248839944601059,-23.844919204711914,14284.5888671875,0.029140476137399673,5.175070285797119,24.578850732070347,185.1578006550441,6005.2001953125,8736076.233386993,0.14404296875,0.01385255843874008,2781.8830787838306,1639267.5444332066,-0.002644466511458912,0.021296071269042236,9.689391913469067e-08,4.691425457790323e-14,2899.511502250573,480833.58335283527,0.024480946362018585,0.0005366894765757024,1.6901039380631216e+19,1.0443654842539942e+19,1.1125468216771637e+19,0
17,3998.304931640625,22.730485916137695,44469.734375,1.0,0.010722885839641094,0.9774966835975647,-3.811378746831906e-06,0.00048110500210896134,-1.8411674318485893e-05,0.0001336923596682027,0.22378060221672058,0.033255577087402344,0.3518942892551422,0.1097474917769432,0.3324582874774933,0.08880969136953354,-23.996952056884766,15762.685546875,0.027706801891326904,4.053561210632324,24.567915991028674,192.48465494670964,6070.490828804348,10380341.013951652,0.15259142889492755,0.012661869098749064,2941.0831760011174,2014695.8385603635,-0.0013255635369076315,0.023227690242550336,5.627868045917126e-08,2.060780401390978e-14,2962.319418374511,585079.7459905986,0.018460221588611603,0.00033536404953338206,1.625252049304112e+19,1.1306076441556394e+19,1.4929589384146794e+19,0
18,3996.312744140625,19.347558975219727,40525.66796875,1.0,0.010403086431324482,0.4996300935745239,-3.6840660868620034e-06,0.0013934444868937135,-1.7472737454227172e-05,0.00020839845819864422,0.21290086209774017,0.038006559014320374,0.30861878395080566,0.11586090177297592,0.31638413667678833,0.10019801557064056,-24.248432159423828,14395.923828125,0.01701315864920616,4.578383445739746,24.57634936480436,195.89269037520222,6849.951171875,7129325.031042099,0.1423068576388889,0.013698243169767726,3159.09083884358,1828274.7071511995,-0.004175285235399326,0.027609032320512455,1.4127095555917652e-07,1.1322760378599055e-13,3161.457116553783,328305.25506909285,0.02945932000875473,0.0008239937596954405,1.6759448784582758e+19,1.0296997549170608e+19,1.4929586084538706e+19,0
19,3997.529541015625,22.727819442749023,44385.08203125,1.0,0.01185570191591978,0.5068754553794861,-3.6373398870637175e-06,0.0013876656303182244,-1.7505892174085602e-05,0.0001655333471717313,0.23103494942188263,0.029956186190247536,0.3806685209274292,0.11548732966184616,0.3596215546131134,0.08642584830522537,-23.536113739013672,14838.9658203125,0.011448008939623833,4.350502967834473,24.510124066177156,220.55035153741258,7047.951965332031,8032495.392694974,0.189141845703125,0.018531705401837826,3439.2859195531564,2017858.5843477692,-0.00011437814511482495,0.02220567387769472,1.3238460206752252e-07,1.3514675745879197e-13,3175.661538818765,448215.26243486506,0.025208503007888794,0.0009644076344557106,1.618559214236344e+19,1.4967231321736237e+19,1.4786106144707918e+19,0
20,3998.251220703125,22.725208282470703,47241.26171875,1.0,0.008998960256576538,0.7134574055671692,-3.7475795124919387e-06,0.0009288722067140043,-1.697299194347579e-05,7.957830530358478e-05,0.2309720516204834,0.02998523786664009,0.3659140169620514,0.11058087646961212,0.37277254462242126,0.08848164230585098,-23.700674057006836,15547.900390625,-0.020767219364643097,4.088356018066406,24.53454588291875,206.5605224118978,7305.004577636719,6337258.034340942,0.182720947265625,0.016836695037782193,3546.359246767315,2299227.844364602,0.004057627302105662,0.02784203064072093,8.760106733506585e-08,5.0670141545793353e-14,3187.3914947200847,354046.4587367242,0.020867399871349335,0.0006027409108355641,1.640170115275184e+19,1.1017030257976123e+19,1.098191378794751e+19,0
21,3995.11376953125,23.06265640258789,48708.0703125,1.0,0.00852617621421814,1.0852738618850708,-5.063908702140907e-06,0.0008673089905641973,-1.7379277778672986e-05,0.00011573687515920028,0.22546444833278656,0.03249911218881607,0.33584392070770264,0.11189310252666473,0.35082846879959106,0.08890789747238159,-24.421728134155273,14858.7998046875,-0.011505777947604656,4.299713611602783,24.0485374325283,192.53542177277615,6367.338666523972,9411307.579681605,0.16315282534246575,0.01470667247947597,3140.68225472705,1992075.6627531738,0.00389738647626262,0.01937639465967225,9.295779210950494e-08,5.066181037529165e-14,2983.73746640183,521184.21681457147,0.022513095289468765,0.0005994495004415512,1.6832142371472566e+19,1.0013556766062975e+19,1.5795471004556945e+19,0
22,3998.936767578125,22.633567810058594,46566.921875,1.0,0.010319354012608528,0.634807288646698,-2.734442205110099e-06,0.0005122164147906005,-1.7390178982168436e-05,0.0002362136438023299,0.2344764918088913,0.0283540990203619,0.38797450065612793,0.10580302029848099,0.42860546708106995,0.09771046042442322,-23.449094772338867,15305.3837890625,-0.016152936965227127,4.273586750030518,22.86782343673917,189.1103965582111,6724.167673211348,9201781.073827142,0.1748046875,0.015220723654094496,3214.0506250102057,1919459.3803688642,0.006752778977299655,0.009185934355544828,7.22568812393175e-08,4.343858516887023e-14,3083.932985350521,502836.5010607455,0.019052648916840553,0.0005073884967714548,1.374548238142477e+19,1.3960948422744134e+19,1.4355440677017104e+19,0
23,3985.086181640625,19.526029586791992,41164.5703125,1.0,0.009226945228874683,0.5793046355247498,-4.9475797823106404e-06,0.0013348663924261928,-1.960553345270455e-05,0.0001605892030056566,0.1991472989320755,0.043673694133758545,0.32699277997016907,0.12227533757686615,0.2961061894893646,0.09682029485702515,-23.605182647705078,13941.111328125,0.008391022682189941,4.57747220993042,24.877024548049555,181.29833536530046,5867.9803363347455,9064691.351901798,0.1340125132415254,0.015792364363216932,2776.4667681512583,1763400.4238231832,-0.007491699489346925,0.030858814992678153,1.312539753938056e-07,8.705534918581497e-14,2958.296583075521,392152.34616934723,0.029796065762639046,0.000679639691952616,1.6901593564573104e+19,1.0713301264569571e+19,1.1125468199323398e+19,0
24,3999.49560546875,18.57791519165039,35892.0859375,1.0,0.009245882742106915,0.9435473084449768,-3.6793480830965564e-06,0.0009577070013619959,-1.8989450836670585e-05,0.00011845861445181072,0.21538393199443817,0.03694308549165726,0.33231064677238464,0.11258456856012344,0.3725249171257019,0.11244496703147888,-22.85948944091797,14374.595703125,-0.021839093416929245,3.8160393238067627,24.580524202408135,191.23199696201107,6617.218572443182,7472261.309416826,0.14195667613636365,0.011715661724080067,2917.701311409115,1220938.981650186,-0.006280832747686772,0.02344304207834587,9.565920114936216e-08,5.6814028225031655e-14,3104.3715282673566,357596.2255685002,0.023625478148460388,0.0005779752973467112,1.6777813418818812e+19,1.467900108181554e+19,1.4498997287596403e+19,0
25,3992.002197265625,11.42451286315918,23257.220703125,1.0,0.009440784342586994,0.7641146779060364,-2.015051904891152e-06,0.0012045038165524602,-1.8748274669633247e-05,0.0001409176184097305,0.2093055695295334,0.039524514228105545,0.28857824206352234,0.10786247253417969,0.3131238520145416,0.09408571571111679,-21.55971908569336,13549.7255859375,0.015305176377296448,4.933209419250488,25.659498437572996,165.9553377732789,5846.8121027542375,8471916.987435361,0.08822166313559322,0.003980195649017449,2628.294257559148,1283278.852711388,-0.0011925054698766597,0.025582619978225273,1.2170523870730711e-07,7.534961823668779e-14,2906.353796991303,501872.6512345807,0.028509829193353653,0.0006327470182441175,1.7908468601781254e+19,1.0568914492776356e+19,1.5790899510086167e+19,0
26,3993.740478515625,17.384822845458984,34924.98046875,1.0,0.009053816087543964,0.8109665513038635,-1.5351561160059646e-06,0.0015714878682047129,-1.7897602447192185e-05,0.0001565088314237073,0.21942123770713806,0.03518765792250633,0.3299208879470825,0.11350423842668533,0.37035131454467773,0.10801055282354355,-23.073928833007812,14499.716796875,0.030924106016755104,5.381406307220459,25.235075967144763,189.54474469531326,6402.375932173295,8773932.90505552,0.1384869199810606,0.011836686027060965,2947.0959468497012,1649725.0114301618,-0.009080997630703042,0.026220188249501813,1.5553275575193251e-07,1.3218376685916956e-13,3027.320049223348,523926.5844523354,0.030355218797922134,0.0009233753080479801,1.6754955529922296e+19,1.130608534079574e+19,1.119724438710409e+19,0
27,3984.274658203125,27.03195571899414,56340.1171875,1.0,0.00957902055233717,0.5938075184822083,-3.950913651351584e-06,0.0015162426279857755,-1.8199452824774198e-05,0.00016413434059359133,0.22163289785385132,0.03421219438314438,0.34346914291381836,0.10904771834611893,0.36454856395721436,0.09675854444503784,-23.54338264465332,14096.990234375,0.0029151563066989183,4.109160423278809,24.91287866735827,194.91198348208772,6302.001618685787,9598771.393323487,0.1588051155821918,0.01482602681557084,2990.6996495968624,1911135.7730403722,0.008312513633765166,0.022855519722768333,1.4407084326484095e-07,1.3465053803476575e-13,2940.8247928907913,573034.3649737961,0.02783096581697464,0.0009489860385656357,1.6255695440341135e+19,1.1161707159012581e+19,1.1197243240348215e+19,0
28,3998.579345703125,22.865665435791016,42071.16796875,1.0,0.008596916683018208,0.9806517958641052,-3.786101615332882e-06,0.0011591956717893481,-1.7176200344692916e-05,0.00010711168579291552,0.22985823452472687,0.030498528853058815,0.3364556133747101,0.10580246150493622,0.3992065191268921,0.09675835818052292,-23.713655471801758,14537.8388671875,-0.010820241644978523,3.0846221446990967,24.043308865232028,196.58848529511633,6408.3331372364455,9332013.563048529,0.14086619917168675,0.009180501992409348,2824.1077463764727,1241532.3516340018,-0.012881690305180474,0.021257489563653708,1.0973867193192968e-07,8.883165267819431e-14,3009.9733559893407,497255.59304394195,0.022839341312646866,0.0007824822096154094,1.66882452791158e+19,1.1019283183012354e+19,1.1053689906136836e+19,0
29,3999.785400390625,24.71837043762207,48753.17578125,1.0,0.009615804068744183,0.6031993627548218,-3.866803581331624e-06,0.0010166181018576026,-1.8719621948548593e-05,0.00011194230319233611,0.22646714746952057,0.032045964151620865,0.3689790368080139,0.11885639280080795,0.38368359208106995,0.09877443313598633,-23.61220359802246,14785.0185546875,0.004431655630469322,4.342854022979736,24.298363394392176,201.82912881163662,6822.904636548913,8538474.761385094,0.16789798460144928,0.017419105166022804,3362.2023409953804,2429255.668367316,0.008580334433313679,0.0176826789509038,1.0019363017982071e-07,7.07986995280635e-14,3109.891504910601,387305.0729379984,0.023445522412657738,0.0006548967794515193,1.6250927459773987e+19,1.4607215072652579e+19,1.4498997270417582e+19,0
30,3999.238037109375,52.256919860839844,118546.421875,1.0,0.02733810804784298,1.1432396173477173,-9.920194315782283e-06,0.0007941123913042247,-7.910480235295836e-06,0.0008115523960441351,0.2668291926383972,0.012135502882301807,0.3360153138637543,0.09497775137424469,0.4790894687175751,0.08304835855960846,-30.461483001708984,14472.91015625,0.00015064446779433638,6.972557067871094,23.875416335273435,162.21733355829656,6218.6568410773025,1169942.6689228027,0.18599232456140352,0.008653906610570493,3207.5848619257436,706924.8558752227,0.005525989820491168,0.007045350250930222,1.6790998871141935e-07,4.2670302680684167e-13,2507.2430340277365,87994.40500725403,0.023128923028707504,0.0015762471593916416,1.6641745216320395e+19,1.1091542240938891e+19,1.1053691026284308e+19,0
31,3998.00732421875,64.99320220947266,152964.546875,1.0,0.0276931319385767,1.129181981086731,-7.94706375017995e-06,0.00040769699262455106,-5.1900333346566185e-06,0.000950126675888896,0.27087733149528503,0.009958801791071892,0.35420697927474976,0.09930245578289032,0.5161504149436951,0.09001647680997849,-33.05122375488281,18245.58984375,0.015229611657559872,10.412339210510254,24.208172133376493,154.73610473242107,5696.017208614865,2513461.755777119,0.1795115427927928,0.011079851755334637,2996.090933442585,947689.254051818,0.007537373887923877,0.004897098324089487,1.482739804388826e-07,3.101964895323707e-13,2393.46687763589,131649.35944138575,0.021805018186569214,0.0013766454067081213,1.6475857770151516e+19,1.1233125249457723e+19,1.1197245462322833e+19,0
32,3999.39599609375,48.5389289855957,113508.9375,1.0,0.03525390103459358,1.1436368227005005,-1.0893541002587881e-05,0.00023649750801268965,-5.878380306967301e-06,0.0003109657554887235,0.2650182247161865,0.013098680414259434,0.2819986343383789,0.10095611959695816,0.46784690022468567,0.08950667083263397,-34.35003662109375,19499.548828125,-0.03208364546298981,7.91170072555542,24.68787649860603,154.7999603396507,6463.470052083333,2384287.8062301213,0.1568431712962963,0.010612093555256828,3322.548312797625,1270561.442821827,0.010027659545906422,0.0067401012434541475,5.453683376052953e-08,5.054961392798885e-14,2641.3717105489795,117367.01910730008,0.012820391915738583,0.0005313491565175354,1.7636848540118295e+19,1.108964860274302e+19,1.1053691026284308e+19,0
33,3999.32958984375,43.808799743652344,98860.6640625,1.0,0.016190627589821815,1.1834105253219604,-1.1617089512583334e-05,0.00033341144444420934,-5.89392857364146e-06,0.00021504149481188506,0.2608497440814972,0.01529073715209961,0.3250397741794586,0.10850664973258972,0.4712599515914917,0.09743735939264297,-33.566184997558594,17025.978515625,-0.016339600086212158,5.987574100494385,24.223968432339465,157.90737935164864,5849.659522804054,1252776.6337248425,0.14307960304054054,0.01103953825228691,2915.1930198762934,1051773.8772581907,-0.0033933789988330226,0.0062053161610106594,6.244180504516142e-08,4.040315367509348e-14,2463.7132068753103,70506.00418493916,0.01486330945044756,0.0005334836314432323,1.6280893420181174e+19,1.130441876465291e+19,1.1053690999629507e+19,0
34,3999.60693359375,57.36580276489258,144868.328125,1.0,0.01686527393758297,1.0413970947265625,-1.0507293154660147e-05,0.00022166660346556455,-5.342612439562799e-06,0.00023069747840054333,0.2637150287628174,0.013787726871669292,0.28742024302482605,0.10148075968027115,0.4282293915748596,0.09562750160694122,-33.95396041870117,19161.775390625,0.012538773939013481,7.555119037628174,24.126022796387062,145.8244319338991,6040.724583675987,2153150.2015773114,0.14717396518640352,0.011488077144470168,3106.713558653332,900729.0741716758,0.007225141902817432,0.007698932145364742,5.154817479019299e-08,2.4055647146790078e-14,2535.877324987486,103514.48257458968,0.013745564967393875,0.00044221553253009915,1.7718181454914929e+19,1.100316657151165e+19,1.105369099966221e+19,0
35,3996.86328125,57.15419006347656,135810.515625,1.0,0.013579835183918476,1.1008063554763794,-1.1659489246085286e-05,0.0005048265447840095,-5.762949058407685e-06,0.00038766409852541983,0.2663033902645111,0.01241583377122879,0.3073080778121948,0.10449337959289551,0.4653598964214325,0.09109475463628769,-33.022708892822266,16761.732421875,-0.022645454853773117,7.459280967712402,24.82193106517528,158.44285343534898,6223.296948014019,1622826.0537379382,0.178752007885514,0.01165362438975239,3197.440771531685,1059295.2110125849,-0.005600229993993809,0.005532889571508404,9.35743461677097e-08,9.859630626669394e-14,2499.072713704643,75050.4916479857,0.01835908181965351,0.0007919921190477908,1.6709006731322941e+19,1.109182127637421e+19,1.1053691025428605e+19,0
36,3999.564208984375,67.71853637695312,160486.53125,1.0,0.017103413119912148,1.2326494455337524,-7.779278348607477e-06,0.0007681885617785156,-2.8213542464072816e-05,0.00079982919851318,0.26355332136154175,0.013872984796762466,0.3495085537433624,0.09530308842658997,0.5134420394897461,0.0864066556096077,-28.53394889831543,15207.43359375,-0.00032127671875059605,7.2780842781066895,24.70143888211128,176.57390122447597,5972.361626059322,2060704.8703525919,0.1914021120233051,0.014561550074766092,3224.960716785317,1467542.961120027,0.002691278127198138,0.005026448398301199,1.7084042945275328e-07,3.973827929153221e-13,2371.5021429385815,93581.43357189093,0.022850485518574715,0.0015515896957367659,1.6641307956558004e+19,1.1091829209321183e+19,1.1053690992142674e+19,0
